,BARCODE,BARRIER_TYPE,BARRIER_TYPE2,COMMENTS,CONDITION,CONDITIONDATE,CRE_DATE,DESCRIPTION,ENGINEERED,FACILITYID,GIS_ENTRY_STAGE,HEIGHT_M,HOUSE_NO,INSERVICE_COST,INSERVICE_DATE,LEGACYID,LIFECYCLE_COST,LOCATED_ON,LOCATION,MAINTENANCE_RESPONSIBILITY,MAKE,MAP_PAGE,MATERIAL,MODEL,MOD_DATE,NO_OF_BARRIERS,NO_OF_BULLNOSE,NO_OF_HWY_NOPOST,NO_OF_NOPOST,NO_OF_TRANSITION,OPERATING_LOCATION,OPERATING_LOCATION_TYPE,OPERATIONAL_RESPONSIBILITY,OWNER,PAINTED,PARK_FENCE_TYPE,PARK_LEGACY_ID,PARK_OWNERSHIP,PROJECT_NO,QUANTITY,REFERENCE_NO,RETAINING_WALL_TYPE,ROAD_CODE,SERIAL_NO,SPECIAL_FEATURES,STATUS,STATUS_DATE,STATUS_PARKS,STRUCTURES_INSPECTION_ROUTE,TEMP,VENDOR,WARRANTYDATE,WARRANTY_PROVIDER,WIDTH_M,WORK_ASSIGNMENT,YR,YRS_LIFE_EXPECTANCY,YTD_COST
1017,,4,Highway No Post Guardrail,,,,20100623,,,1001165335,Final AB,,,,,,,Road,,Engineering,,,Concrete,,20100623,,,,,,,,Engineering,Provincial,Not Painted,,,,MOTH 11257,,,,,,,In Service,,,,,,,,,,2006,,
1018,,5,No Post Guardrail,,,,20100623,,,1001165337,Final AB,,,,,,,Road,,Engineering,,,Concrete,,20100623,,,,,,,,Engineering,Surrey,Yellow,,,,,,,,,,,In Service,,,,,,,,,,,,
1019,,3,Handrail,,,,20100401,,,1001154476,Final AB,,,,,,,Retaining Wall,,Engineering,,,Metal Tube,,20100401,,,,,,,,Engineering,Surrey,Not Painted,,,,MOTH 71101-2011,,,,,,,In Service,,,,,,,,,,2008,,
1020,,3,Handrail,,,,20100401,,,1001154486,Final AB,,,,,,,Retaining Wall,,Engineering,,,Metal Tube,,20100401,,,,,,,,Engineering,Surrey,Not Painted,,,,MOTH 71101-2011,,,,,,,In Service,,,,,,,,,,2008,,
1021,,3,Handrail,,,,20100401,,,1001154487,Final AB,,,,,,,Retaining Wall,,Engineering,,,Metal Tube,,20100401,,,,,,,,Engineering,Surrey,Not Painted,,,,MOTH 71101-2011,,,,,,,In Service,,,,,,,,,,2008,,
1022,,3,Handrail,,,,20100401,,,1001154493,Final AB,,,,,,,Retaining Wall,,Engineering,,,Metal Tube,,20100401,,,,,,,,Engineering,Surrey,Not Painted,,,,MOTH 71101-2011,,,,,,,In Service,,,,,,,,,,2008,,
1023,,3,Handrail,,,,20100401,,,1001154494,Final AB,,,,,,,Retaining Wall,,Engineering,,,Metal Tube,,20100401,,,,,,,,Engineering,Surrey,Not Painted,,,,MOTH 71101-2011,,,,,,,In Service,,,,,,,,,,2008,,
1024,,4,Highway No Post Guardrail,,,,20100406,,,1001154613,Initial AB,,,,,,,Easement,20 Ave & 160 St,Engineering,,,Concrete,,20100406,,,3,,,,,Engineering,Surrey,Yellow,,,,,,,,,,,In Service,,,,,,,,,,,,
1025,,5,No Post Guardrail,4 NPGR,,,20091015,,,1001134752,Initial AB,,,,,,,Road,,Engineering,,,Concrete,,20091015,,,,,,,,Engineering,Surrey,Yellow,,,,,,,,,,,In Service,,,,,,,,,,2009,,
1026,,5,No Post Guardrail,2 NPGR,,,20091015,,,1001134755,Initial AB,,,,,,,Road,,Engineering,,,Concrete,,20091015,,,,,,,,Engineering,Surrey,Not Painted,,,,,,,,,,,In Service,,,,,,,,,,2009,,
1027,,4,Highway No Post Guardrail,2 HNPG,,,20091015,,,1001134778,Initial AB,,,,,,,Road,,Engineering,,,Concrete,,20091015,,,,,,,,Engineering,Surrey,Yellow,,,,,,,,,,,In Service,,,,,,,,,,2009,,
1028,,5,No Post Guardrail,1 NPGR,,,20091015,,,1001134781,Initial AB,,,,,,,Road,,Engineering,,,Concrete,,20091015,,,,,,,,Engineering,Surrey,Yellow,,,,,,,,,,,In Service,,,,,,,,,,2009,,
1029,,4,Highway No Post Guardrail,2 HNPG,,,20091019,,,1001134968,Initial AB,,,,,,,Bridge,,Engineering,,,Concrete,,20091019,,,,,,,,Engineering,Surrey,Not Painted,,,,,,,,,,,In Service,,,,,,,,,,2009,,
1030,,4,Highway No Post Guardrail,41 HNPG,,,20091019,,,1001134969,Initial AB,,,,,,,Bridge,,Engineering,,,Concrete,,20091019,,,,,,,,Engineering,Surrey,Not Painted,,,,,,,,,,,In Service,,,,,,,,,,2009,,
1031,,5,No Post Guardrail,4 NPGR,,,20091019,,,1001134983,Initial AB,,,,,,,Road,,Engineering,,,Concrete,,20091019,,,,,,,,Engineering,Surrey,Yellow,,,,,,,,,,,In Service,,,,,,,,,,2009,,
1032,,5,No Post Guardrail,2 NPGR,,,20091019,,,1001134990,Initial AB,,,,,,,Road,,Engineering,,,Concrete,,20091019,,,,,,,,Engineering,Surrey,Yellow,,,,,,,,,,,In Service,,,,,,,,,,2009,,
1033,,5,No Post Guardrail,"2 NPGR, 2 Bullnose",,,20091019,,,1001134993,Initial AB,,,,,,,Road,,Engineering,,,Concrete,,20091019,,,,,,,,Engineering,Surrey,White,,,,,,,,,,,In Service,,,,,,,,,,2009,,
1034,,5,No Post Guardrail,"10 NPGR, 3 Bullnose",,,20091019,,,1001135001,Initial AB,,,,,,,Lane,,Engineering,,,Concrete,,20091019,,,,,,,,Engineering,Surrey,Yellow,,,,,,,,,,,In Service,,,,,,,,,,2009,,
1035,,5,No Post Guardrail,2 NPGR,,,20091019,,,1001135002,Initial AB,,,,,,,Road,,Engineering,,,Concrete,,20091019,,,,,,,,Engineering,Surrey,Yellow,,,,,,,,,,,In Service,,,,,,,,,,2009,,
1036,,5,No Post Guardrail,3 NPGR,,,20091019,,,1001135003,Initial AB,,,,,,,Road,,Engineering,,,Concrete,,20091019,,,,,,,,Engineering,Surrey,Yellow,,,,,,,,,,,In Service,,,,,,,,,,2009,,
1037,,5,No Post Guardrail,3 NPGR,,,20091019,,,1001135004,Initial AB,,,,,,,Road,,Engineering,,,Concrete,,20091019,,,,,,,,Engineering,Surrey,Yellow,,,,,,,,,,,In Service,,,,,,,,,,2009,,
1038,,5,No Post Guardrail,3 NPGR,,,20091019,,,1001135012,Initial AB,,,,,,,Road,,Engineering,,,Concrete,,20091019,,,,,,,,Engineering,Surrey,White,,,,,,,,,,,In Service,,,,,,,,,,2009,,
1039,,2,Fencing,,,,20110712,,,1001203910,Initial AB,,,,,,,Walkway,,Engineering,,,Log Rail,,20110712,,,,,,,,Engineering,Surrey,Not Painted,,,,3899-3260-00,,,,,,,In Service,,,,,,,,,,2001,,
1040,,2,Fencing,,,,20110712,,,1001203911,Initial AB,,,,,,,Walkway,,Engineering,,,Log Rail,,20110712,,,,,,,,Engineering,Surrey,Not Painted,,,,3899-3260-00,,,,,,,In Service,,,,,,,,,,2001,,
1041,,2,Fencing,,,,20110712,,,1001203920,Initial AB,,,,,,,Sidewalk,,Engineering,,,Log Rail,,20110712,,,,,,,,Engineering,Surrey,Not Painted,,,,3899-3270-00,,,,,,,In Service,,,,,,,,,,2001,,
1042,,6,Retaining Wall,,,,20101208,,,1001184201,Final AB,,,,,,,,,Engineering,,,Concrete,,20110302,,,,,,,,Engineering,Private,,,,,1706-3090-00,,,,,,,In Service,,,,,,,,,,2010,,
1043,,4,Highway No Post Guardrail,,,,20100310,,,1001152410,Final AB,,,,,,,Road,,Engineering,,,Concrete,,20110217,,,,,,,,Engineering,Provincial,Not Painted,,,,MOTH 71101-1004,,,,,,,In Service,,,,,,,,,,2009,,
1044,,2,Fencing,,,,20110221,,,1001189638,Final AB,,,,,,,Road,,Engineering,,,Concrete,,20110221,,,,,,,,Engineering,Provincial,Grey,,,,MOTH 71101-1004,,,,,,,In Service,,,,,,,,,,2009,,
1045,,6,Retaining Wall,,,,20101213,,,1001184460,Final AB,,,,,,,,,Engineering,,,Block,,20110302,,,,,,,,Engineering,Surrey,,,,,1707-3240-00,,,,,,,In Service,,,,,,,,,,2010,,
1046,,5,No Post Guardrail,,,,20091124,,,1001141102,Final AB,,,,,,,Road,14850 91A Ave,Engineering,,,Concrete,,20110303,,,,2,,,,Engineering,Surrey,Yellow,,,,7807-0257-00,,,,,,,In Service,,,,,,,,,,2009,,
1047,,6,Retaining Wall,,,,20100225,,,1001151200,Final AB,,,,,,,,,Engineering,,,Block,,20110302,,,,,,,,Engineering,Surrey,,,,,1705-3110-00,,,,,,,In Service,,,,,,,,,,2009,,
1048,,4,Highway No Post Guardrail,,,,20110216,,,1001152407,Final AB,,,,,,,Road,,Engineering,,,Concrete,,20110217,,,,,,,,Engineering,Provincial,Not Painted,,,,MOTH 71101-1004,,,,,,,In Service,,,,,,,,,,2009,,
1049,,6,Retaining Wall,,,,20140321,,,1001736532,,,,,,,,Sidewalk,,Engineering,,,Block,,20140321,,,,,,,,Engineering,Surrey,Not Painted,,,,1711-3080-00,,,,,,,In Service,,,,,,,,,,2012,,
1050,,6,Retaining Wall,,,,20140321,,,1001736533,Final AB,,,,,,,Sidewalk,,Engineering,,,Block,,20140321,,,,,,,,Engineering,Surrey,Not Painted,,,,1711-3080-00,,,,,,,In Service,,,,,,,,,,2012,,
1051,,4,Highway No Post Guardrail,,,,20160208,,,1001857987,Final AB,,,,,,,Road,,MOTH,,,Concrete,,,,,,,,,,MOTH,Provincial,Not Painted,,,,SFPR Seg. F1,,,,,,,In Service,,,,,,,,,,2013,,
1052,,4,Highway No Post Guardrail,,,,20160208,,,1001857903,Final AB,,,,,1001857892,0,Road,,MOTH,,,Concrete,,20160208,,,,,,,,MOTH,Provincial,Not Painted,,,,SFPR Seg. F1,,,,,,,In Service,,,,,,,,,,2013,,0
1053,,6,Retaining Wall,,,,20150716,,,1001831070,Final AB,0.6,,,,,,Sidewalk,,Engineering,,,Block,,,,,,,,,,Engineering,Surrey,Not Painted,,,,3809-6040-00,,,,,,,In Service,,,,,,,,,,2015,,
1054,,6,Retaining Wall,,,,20150716,,,1001831110,Final AB,0.6,,,,,,Sidewalk,,Engineering,,,Block,,,,,,,,,,Engineering,Surrey,Not Painted,,,,3809-6040-00,,,,,,,In Service,,,,,,,,,,2015,,
1055,,2,Fencing,,,,20150716,,,1001831154,,,,,,,,Walkway,,Engineering,,,Chain Link,,20150716,,,,,,,,Engineering,Surrey,Not Painted,,,,,,,,,,,In Service,,,,,,,,,,,,
1056,,3,Handrail,,,,20160208,,,1001857941,Final AB,,,,,1001857930,0,Road,,MOTH,,,Steel,,20160208,,,,,,,,MOTH,Provincial,Not Painted,,,,SFPR Seg. F1,,,,,,,In Service,,,,,,,,,,2013,,0
1057,,2,Fencing,,,,20120119,,,1001356812,Final AB,,,,,,,Road,,Engineering,,,Log Rail,,20120119,,,,,,,,Engineering,Surrey,Not Painted,,,,7806-0001-00,,,,,,,In Service,,,,,,,,,,2011,,
1058,,3,Handrail,,,,20101208,,,1001184240,Final AB,,,,,,,Bridge,King George Blvd. @ Serpentine Bridge East,Engineering,,,Steel,,20120320,,,,,,,,Engineering,Surrey,Not Painted,,,,1708-3130-00,,,,,,,In Service,,,,,,,,,,2010,,
1059,,2,Fencing,,,,20120120,,,1001357010,Final AB,,,,,,,Multi-use Pathway,,Engineering,,,Chain Link,,20120711,,,,,,,,Engineering,Surrey,Brown,,,,7805-0126-03,,,,,,,In Service,,,,,,,,,,2011,,
1060,,2,Fencing,,,,20120207,,,1001359942,Final AB,,,,,,,Walkway,,Engineering,,,Chain Link,,20120711,,,,,,,,Engineering,Surrey,Not Painted,,,,7805-0126-03,,,,,,,In Service,,,,,,,,,,2011,,
1061,,2,Fencing,,,,20120207,,,1001359943,Final AB,,,,,,,Walkway,,Engineering,,,Chain Link,,20120711,,,,,,,,Engineering,Surrey,Not Painted,,,,7805-0126-03,,,,,,,In Service,,,,,,,,,,2011,,
1062,,2,Fencing,,,,20120123,,,1001357194,Final AB,,,,,,,Walkway,,Engineering,,,Chain Link,,20120711,,,,,,,,Engineering,Surrey,Not Painted,,,,7805-0126-03,,,,,,,In Service,,,,,,,,,,2011,,
1063,,2,Fencing,,,,20120123,,,1001357195,Final AB,,,,,,,Walkway,,Engineering,,,Chain Link,,20120711,,,,,,,,Engineering,Surrey,Not Painted,,,,7805-0126-03,,,,,,,In Service,,,,,,,,,,2011,,
1064,,2,Fencing,,,,20120123,,,1001357187,Final AB,,,,,,,Walkway,,Engineering,,,Chain Link,,20120711,,,,,,,,Engineering,Surrey,Not Painted,,,,7805-0126-03,,,,,,,In Service,,,,,,,,,,2011,,
1065,,2,Fencing,,,,20120123,,,1001357188,Final AB,,,,,,,Walkway,,Engineering,,,Chain Link,,20120711,,,,,,,,Engineering,Surrey,Not Painted,,,,7805-0126-03,,,,,,,In Service,,,,,,,,,,2011,,
1066,,2,Fencing,,,,20110718,,,1001204384,Initial AB,,,,,1001204383,,Road,,Engineering,,,Log Rail,,20110718,,,,,,,,Engineering,Surrey,Not Painted,,,,1799-2230-00,,,,,,,In Service,,,,,,,,,,2001,,
1067,,2,Fencing,,,,20110718,,,1001204386,Initial AB,,,,,1001204383,,Road,,Engineering,,,Log Rail,,20110718,,,,,,,,Engineering,Surrey,Not Painted,,,,1799-2230-00,,,,,,,In Service,,,,,,,,,,2001,,
1068,,2,Fencing,,,,20110718,,,1001204383,Initial AB,,,,,,,Road,,Engineering,,,Log Rail,,20110718,,,,,,,,Engineering,Surrey,Not Painted,,,,1799-2230-00,,,,,,,In Service,,,,,,,,,,2001,,
1069,,4,Highway No Post Guardrail,,,,20150707,,,1001830260,Final AB,,,,,,,Road,,MOTH,,,Concrete,,20160113,,,,,,,,MOTH,Provincial,Not Painted,,,,SFPR Seg. 6,,,,,,,In Service,,,,,,,,,,2014,,
1070,,2,Fencing,,,,20110718,,,1001204465,Initial AB,,,,,,,Road,,Engineering,,,Log Rail,,20110718,,,,,,,,Engineering,Surrey,Not Painted,,,,1799-2230-00,,,,,,,In Service,,,,,,,,,,2001,,
1071,,2,Fencing,,,,20110718,,,1001204466,Initial AB,,,,,,,Road,,Engineering,,,Log Rail,,20110718,,,,,,,,Engineering,Surrey,Not Painted,,,,1799-2230-00,,,,,,,In Service,,,,,,,,,,2001,,
1072,,2,Fencing,,,,20110718,,,1001204467,Initial AB,,,,,,,Road,,Engineering,,,Log Rail,,20110718,,,,,,,,Engineering,Surrey,Not Painted,,,,1799-2230-00,,,,,,,In Service,,,,,,,,,,2001,,
1073,,2,Fencing,,,,20110718,,,1001204468,Initial AB,,,,,,,Road,,Engineering,,,Log Rail,,20110718,,,,,,,,Engineering,Surrey,Not Painted,,,,1799-2230-00,,,,,,,In Service,,,,,,,,,,2001,,
1074,,6,Retaining Wall,,,,20110610,,,1001200674,Final AB,,,,,,,Road,,Engineering,,,Block,,20110610,,,,,,,,Engineering,Surrey,Not Painted,,,,7806-0035-00,,,,,,,In Service,,,,,,,,,,2010,,
1075,,3,Handrail,,,,20110610,,,1001200676,Final AB,,,,,1001200675,,Retaining Wall,,Engineering,,,Metal Tube,,20110610,,,,,,,,Engineering,Surrey,Not Painted,,,,7806-0035-00,,,,,,,In Service,,,,,,,,,,2010,,
1076,,0,Crash Attenuator,,,,20160113,,,1001853434,Final AB,,,,,,,Road,,Engineering,,,Steel,,20160113,,,,,,,,Engineering,Provincial,Not Painted,,,,SFPR Seg. 6,,,,,,,In Service,,,,,,,,,,2014,,
1077,,5,No Post Guardrail,,,,20110621,,,1001201946,Final AB,,,,,,,Lane,,Engineering,,,Concrete,,20110621,,,,,,,,Engineering,Surrey,Not Painted,,,,7809-0258-00,,,,,,,In Service,,,,,,,,,,2011,,
1078,,4,Highway No Post Guardrail,,,,20160113,,,1001853435,Final AB,,,,,,,Road,,MOTH,,,Concrete,,,,,,,,,,MOTH,Provincial,Not Painted,,,,SFPR Seg. 6,,,,,,,In Service,,,,,,,,,,2014,,
1079,,6,Retaining Wall,,,,20110628,,,1001202741,Final AB,,,,,,,Other,,Engineering,,,Concrete,,20110628,,,,,,,,Engineering,Surrey,,,,,7810-0006-00,,,,,,,In Service,,,,,,,,,,2011,,
1080,,2,Fencing,,,,20110711,,,1001203797,Final AB,,,,,,,Road,,Engineering,,,Log Rail,,20110711,,,,,,,,Engineering,Surrey,Not Painted,,,,1799-3310-00,,,,,,,In Service,,,,,,,,,,2002,,
1081,,2,Fencing,,,,20110712,,,1001203899,,,,,,,,Median,,Engineering,,,Log Rail,,20110712,,,,,,,,Engineering,Surrey,Not Painted,,,,,,,,,,,In Service,,,,,,,,,,,,
1082,,5,No Post Guardrail,,,,20090408,,,1001119712,Final AB,,,,,,,,Harvie Rd @ Latimer Crk,Engineering,,,Concrete,,20090408,,,,,,,,Engineering,Surrey,,,,,4898-4170-00,,,,,,,In Service,,,,,,,,,,2009,,
1083,,3,Handrail,,,,20090609,,,1001124019,Final AB,,,,,,,Retaining Wall,,Engineering,,,Metal Tube,,20090609,,,,,,,,Engineering,Surrey,,,,,1705-3240-00,,,,,,,In Service,,,,,,,,,,2009,,
1084,,4,Highway No Post Guardrail,3 HNPG,,,20091015,,,1001134783,Initial AB,,,,,,,Road,,Engineering,,,Concrete,,20091015,,,,,,,,Engineering,Surrey,Not Painted,,,,,,,,,,,In Service,,,,,,,,,,2009,,
1085,,5,No Post Guardrail,2 NPGR,,,20091015,,,1001134784,Initial AB,,,,,,,Road,,Engineering,,,Concrete,,20091015,,,,,,,,Engineering,Surrey,Yellow,,,,,,,,,,,In Service,,,,,,,,,,2009,,
1086,,5,No Post Guardrail,8 NPGR,,,20091015,,,1001134787,Initial AB,,,,,,,Road,,Engineering,,,Concrete,,20091015,,,,,,,,Engineering,Surrey,Yellow,,,,,,,,,,,In Service,,,,,,,,,,2009,,
1087,,4,Highway No Post Guardrail,4 HNPG,,,20091015,,,1001134790,Initial AB,,,,,,,Road,,Engineering,,,Concrete,,20091015,,,,,,,,Engineering,Surrey,Yellow,,,,,,,,,,,In Service,,,,,,,,,,2009,,
1088,,5,No Post Guardrail,6 NPGR,,,20091015,,,1001134795,Initial AB,,,,,,,Road,,Engineering,,,Concrete,,20091015,,,,,,,,Engineering,Surrey,Yellow,,,,,,,,,,,In Service,,,,,,,,,,2009,,
1089,,4,Highway No Post Guardrail,,,,20100628,,,1001165685,Final AB,,,,,,,Road,,Engineering,,,Concrete,,20100628,,,,,,,,Engineering,Provincial,Not Painted,,,,,,,,,,,In Service,,,,,,,,,,,,
1090,,4,Highway No Post Guardrail,,,,20100628,,,1001165696,Final AB,,,,,,,Road,,Engineering,,,Concrete,,20100628,,,,,,,,Engineering,Provincial,Not Painted,,,,,,,,,,,In Service,,,,,,,,,,,,
1091,,4,Highway No Post Guardrail,,,,20100628,,,1001165683,Final AB,,,,,,,Road,,Engineering,,,Concrete,,20100628,,,,,,,,Engineering,Provincial,Not Painted,,,,MOTH 11257,,,,,,,In Service,,,,,,,,,,,,
1092,,2,Fencing,,,,20110331,,,1001194329,Final AB,,,,,,,Walkway,,Engineering,,,Log Rail,,20110331,,,,,,,,Engineering,Surrey,Not Painted,,,,7806-0317-00,,,,,,,In Service,,,,,,,,,,2011,,
1093,,2,Fencing,,,,20110331,,,1001194330,Final AB,,,,,,,Walkway,,Engineering,,,Log Rail,,20110331,,,,,,,,Engineering,Surrey,Not Painted,,,,7806-0317-00,,,,,,,In Service,,,,,,,,,,2011,,
1094,,2,Fencing,,,,20110331,,,1001194331,Final AB,,,,,,,Walkway,,Engineering,,,Log Rail,,20110331,,,,,,,,Engineering,Surrey,Not Painted,,,,7806-0317-00,,,,,,,In Service,,,,,,,,,,2011,,
1095,,5,No Post Guardrail,,,,20100408,,,1001154890,Initial AB,,,,,,,Road,,Engineering,,,Concrete,,20100408,,,,1,,,,Engineering,Surrey,,,,,,,,,,,,In Service,,,,,,,,,,,,
1096,,4,Highway No Post Guardrail,,,,20100408,,,1001154927,Initial AB,,,,,,,,,Engineering,,,Concrete,,20100408,,,15,,,,,Engineering,Surrey,Yellow,,,,,,,,,,,In Service,,,,,,,,,,,,
1097,,5,No Post Guardrail,,,,20100408,,,1001154884,Initial AB,,,,,,,Road,,Engineering,,,Concrete,,20100408,,,,2,,,,Engineering,Surrey,Yellow,,,,,,,,,,,In Service,,,,,,,,,,,,
1098,,5,No Post Guardrail,,,,20100408,,,1001154889,Initial AB,,,,,,,Lane,,Engineering,,,Concrete,,20100408,,,,5,,,,Engineering,Surrey,Yellow,,,,,,,,,,,In Service,,,,,,,,,,,,
1099,,3,Handrail,,,,20101119,,,1001182426,Final AB,,,,,,,Retaining Wall,,Engineering,,,Metal Tube,,20101119,,,,,,,,Engineering,Surrey,Not Painted,,,,7805-0126-00,,,,,,,In Service,,,,,,,,,,2010,,
1100,,1,Deflector Guardrail,,,,20100205,,,1001149139,Final AB,,,,,,,Road,,Engineering,,,Metal Tube,,20100205,,,,,,,,Engineering,Surrey,Not Painted,,,,,,,,,,,In Service,,,,,,,,,,,,
1101,,3,Handrail,,,,20100225,,,1001151201,Final AB,,,,,,,Retaining Wall,,Engineering,,,Metal Tube,,20100225,,,,,,,,Engineering,Surrey,Not Painted,,,,1705-3110-00,,,,,,,In Service,,,,,,,,,,2009,,
1102,,5,No Post Guardrail,,,,20100209,,,1001149337,Final AB,,,,,,,Road,,Engineering,,,Concrete,,20100209,,,,2,,,,Engineering,Surrey,Yellow,,,,F/T,,,,,,,In Service,,,,,,,,,,,,
1103,,4,Highway No Post Guardrail,,,,20110218,,,1001152447,Final AB,,,,,,,Road,,Engineering,,,Concrete,,20110218,,,,,,,,Engineering,Provincial,Not Painted,,,,MOTH 71101-1004,,,,,,,In Service,,,,,,,,,,2009,,
1104,,2,Fencing,,,,20110218,,,1001189592,Final AB,,,,,,,Road,,Engineering,,,Concrete,,20110218,,,,,,,,Engineering,Provincial,Grey,,,,MOTH 71101-1004,,,,,,,In Service,,,,,,,,,,2009,,
1105,,6,Retaining Wall,,,,20100316,,,1001152676,Final AB,,,,,,,,,Engineering,,,Block,,20110302,,,,,,,,Engineering,Provincial,,,,,MOTH 11651-0000,,,,,,,In Service,,,,,,,,,,2009,,
1106,,2,Fencing,,,,20110217,,,1001189564,,,,,,,,Road,,Engineering,,,Concrete,,20110217,,,,,,,,Engineering,Provincial,Grey,,,,MOTH 71101-1004,,,,,,,In Service,,,,,,,,,,2009,,
1107,,4,Highway No Post Guardrail,,,,20100311,,,1001152445,Final AB,,,,,,,Road,,Engineering,,,Concrete,,20110218,,,,,,,,Engineering,Provincial,Not Painted,,,,MOTH 71101-1004,,,,,,,In Service,,,,,,,,,,2009,,
1108,,6,Retaining Wall,,,,20100226,,,1001151240,Final AB,,,,,,,,,Engineering,,,Block,,20110302,,,,,,,,Engineering,Surrey,,,,,1705-3110-00,,,,,,,In Service,,,,,,,,,,2009,,
1109,,2,Fencing,,,,20110217,,,1001189582,Final AB,,,,,,,Road,,Engineering,,,Concrete,,20110217,,,,,,,,Engineering,Provincial,Grey,,,,MOTH 71101-1004,,,,,,,In Service,,,,,,,,,,2009,,
1110,,2,Fencing,,,,20100331,,,1001154192,Final AB,,,,,,,Retaining Wall,,Engineering,,,Chain Link,,20110325,,,,,,,,Engineering,Provincial,Not Painted,,,,MOTH 71101-2011,,,,,,,In Service,,,,,,,,,,2008,,
1111,,6,Retaining Wall,,,,20100331,,,1001154188,Final AB,,,,,,,Road,,Engineering,,,Concrete,,20110325,,,,,,,,Engineering,Provincial,Not Painted,,,,,,,,,,,In Service,,,,,,,,,,2008,,
1112,,4,Highway No Post Guardrail,,,,20110218,,,1001189634,Final AB,,,,,,,Road,,Engineering,,,Concrete,,20110218,,,,,,,,Engineering,Provincial,Not Painted,,,,MOTH 71101-1004,,,,,,,In Service,,,,,,,,,,2009,,
1113,,5,No Post Guardrail,,,,20110323,,,1001193286,,,,,,,,Road,,Engineering,,,Concrete,,20110323,,,,,,,,Engineering,Surrey,Not Painted,,,,,,,,,,,In Service,,,,,,,,,,2009,,
1114,,5,No Post Guardrail,2 NPGR,,,20091013,,,1001134264,Initial AB,,,,,,,Road,,Engineering,,,Concrete,,20091013,,,,,,,,Engineering,Surrey,Yellow,,,,,,,,,,,In Service,,,,,,,,,,2009,,
1115,,5,No Post Guardrail,2 NPGR,,,20091013,,,1001134267,Initial AB,,,,,,,Road,,Engineering,,,Concrete,,20091013,,,,,,,,Engineering,Surrey,Not Painted,,,,,,,,,,,In Service,,,,,,,,,,2009,,
1116,,2,Fencing,,,,20110720,,,1001204668,Initial AB,,,,,,,Road,,Engineering,,,Log Rail,,20110720,,,,,,,,Engineering,Surrey,Not Painted,,,,1797-3260-00,,,,,,,In Service,,,,,,,,,,2001,,
1117,,2,Fencing,,,,20110720,,,1001204669,Initial AB,,,,,1001204665,,Road,,Engineering,,,Log Rail,,20110720,,,,,,,,Engineering,Surrey,Not Painted,,,,1797-3260-00,,,,,,,In Service,,,,,,,,,,2001,,
1118,,2,Fencing,,,,20110720,,,1001204673,Initial AB,,,,,1001204665,,Road,,Engineering,,,Log Rail,,20110720,,,,,,,,Engineering,Surrey,Not Painted,,,,1797-3260-00,,,,,,,In Service,,,,,,,,,,2001,,
1119,,2,Fencing,,,,20110720,,,1001204675,Initial AB,,,,,1001204665,,Road,,Engineering,,,Log Rail,,20110720,,,,,,,,Engineering,Surrey,Not Painted,,,,1797-3260-00,,,,,,,In Service,,,,,,,,,,2001,,
1120,,2,Fencing,,,,20110720,,,1001204677,Initial AB,,,,,1001204665,,Road,,Engineering,,,Log Rail,,20110720,,,,,,,,Engineering,Surrey,Not Painted,,,,1797-3260-00,,,,,,,In Service,,,,,,,,,,2001,,
1121,,2,Fencing,,,,20110720,,,1001204679,Initial AB,,,,,1001204667,,Road,,Engineering,,,Log Rail,,20110720,,,,,,,,Engineering,Surrey,Not Painted,,,,1797-3260-00,,,,,,,In Service,,,,,,,,,,2001,,
1122,,2,Fencing,,,,20110720,,,1001204681,Initial AB,,,,,1001204667,,Road,,Engineering,,,Log Rail,,20110720,,,,,,,,Engineering,Surrey,Not Painted,,,,1797-3260-00,,,,,,,In Service,,,,,,,,,,2001,,
1123,,5,No Post Guardrail,,,,20161109,,,1001896369,EC,,,,,,,Road,,Engineering,,,Concrete,,,,,,,,,,Engineering,Surrey,Yellow,,,,7814-0258-00,,,,,,,Proposed,,,,,,,,,,,,
1124,,5,No Post Guardrail,,,,20120827,,,1001423145,Final AB,,,,,,,Sidewalk,,Engineering,,,Concrete,,20130207,,,,,,,,Engineering,Surrey,Yellow,,,,7806-0042-00,,,,,,,In Service,,,,,,,,,,2012,,
1125,,6,Retaining Wall,Rockywall - Black Tusk Finish,,,20170821,,,1001943606,Initial AB,,,,,,,Sidewalk,,Engineering,,024,Block,,20170821,,,,,,,,Engineering,Surrey,Not Painted,,,,1705-3120-00,,,,,,,In Service,,,,,,,,,,2016,,
1126,,4,Highway No Post Guardrail,,,,20161129,,,1001898396,Final AB,,,,,,,Road,,Provincial,,,Concrete,,20161129,,,,,,,,Provincial,Provincial,Not Painted,,,,MOTH 12449-2014,,,,,,,In Service,,,,,,,,,,2014,,
1127,,6,Retaining Wall,Sierrascape Wall,,,20170821,,,1001943617,Initial AB,,,,,1001943614,0,Sidewalk,,Engineering,,024,Green Wall,,20170821,,,,,,,,Engineering,Surrey,Not Painted,,,,1705-3120-00,,,,,,,In Service,,,,,,,,,,2016,,0
1128,,3,Handrail,,,,20170821,,,1001943618,Initial AB,1.2,,,,1001943617,0,Retaining Wall,,Engineering,,024,Steel,,20170821,,,,,,,,Engineering,Surrey,Black,,,,1705-3120-00,,,,,,,In Service,,,,,,,,,,2016,,0
