,ARDSA_DITCH,CHANNEL_TYPE,CHANNEL_TYPE2,COMMENTS,CRE_DATE,DOWN_ELEVATION,ENABLED,FACILITYID,GIS_ENTRY_STAGE,LEGACYID,MOD_DATE,NAME,OWNER,PROJECT_NO,SENSITIVITY,SLOPE,STATUS,UP_ELEVATION,YR
2590,,1,Ditch,In Detention Pond,20180524,,1,1002040825,Final AB,1002040824,20180524,Newton Athletic Park,Surrey,,C,,In Service,,2001
2591,,1,Ditch,,20060629,,1,1000783168,Final AB,393433,20140722,,Surrey,A-249,C,0,In Service,,
2592,,1,Ditch,,20060629,,1,1000782015,,405473,20120123,,Surrey,,C,0,In Service,,
2593,,1,Ditch,,20060629,,1,1000782011,Final AB,405469,20120123,,Surrey,7888-0396-00,C,0,In Service,,
2594,,1,Ditch,Updated to SHIM 2007,20060629,,1,1000783768,,405572,20120529,,Surrey,,C,0,In Service,,
2595,,1,Ditch,,20030723,,1,1000783680,,405602,20100401,,Surrey,,B,0,In Service,,
2596,,0,Creek,Updated to SHIM 2007,20060629,,1,1000783728,Final AB,405529,20120529,Mahood (Bear) Crk,Surrey,7888-0019-00,A,0,In Service,,
2597,,1,Ditch,,20060629,,1,1000783662,,405581,20100406,,Surrey,,C,0,In Service,,
2598,,1,Ditch,,20031125,,1,1000789663,,408149,20140430,,Surrey,,C,0,In Service,,
2599,,1,Ditch,,20140710,,1,1001755878,,1000789664,20140710,,Surrey,,C,0,In Service,,
2600,,1,Ditch,,20031209,,1,1000784353,,408548,20100406,,Surrey,,C,0,In Service,,
2601,,0,Creek,Updated to SHIM 2009,20120904,64.5,1,1001432377,Final AB,1000784387,20131107,Robson Crk,Surrey,4801-6010-00,A,0.016641200000000002,In Service,64.51,2010
2602,,1,Ditch,,20120227,,1,1001404339,,,20120227,,Surrey,,UN,,In Service,,
2603,,1,Ditch,,20060629,,1,1000784228,,408565,20100401,,Surrey,,C,0,In Service,,
2604,,1,Ditch,,20140707,,1,1001755557,Final AB,,20140707,,Surrey,,C,,In Service,,
2605,,1,Ditch,,20070518,,1,1000824938,Final AB,,20111013,,Surrey,,C,,In Service,,2006
2606,,1,Ditch,,20051128,0,1,1000789756,Final AB,408647,20120229,,Surrey,MOTH,C,0,In Service,0,
2607,,1,Ditch,,20031210,,1,1000784237,,408574,20100406,,Surrey,,C,0,In Service,,
2608,,1,Ditch,,20060629,,1,1000784379,,408424,20150119,,Surrey,,C,0,In Service,,
2609,,1,Ditch,,20031210,,1,1000784240,,408577,20150119,,Surrey,,C,0,In Service,,
2610,,1,Ditch,,20070111,,1,1000815977,,408589,20140702,,Surrey,,C,0,In Service,,
2611,,1,Ditch,,20060629,,1,1000789722,,408609,20150105,,Surrey,,C,0,In Service,,
2612,,1,Ditch,,20060629,0,1,1000789757,,10002042,20100401,,Surrey,,C,0,In Service,0,
2613,,1,Ditch,,20020802,,1,1000772655,,383649,20100401,,Surrey,,C,,In Service,,
2614,,1,Ditch,,20040224,,1,1000771292,,10001037,20140623,,Surrey,,C,0,In Service,,
2615,,1,Ditch,,20050428,79.16,1,1000771118,,10004572,20100406,,Surrey,F/T,C,0,In Service,79.16,2005
2616,,1,Ditch,Updated to SHIM 2009,20020802,,1,1000772456,Final AB,383790,20140711,,Surrey,R-573,A,,In Service,,
2617,,1,Ditch,,20040917,,1,1000780103,,10004294,20100406,,Surrey,,C,0,In Service,,
2618,,1,Ditch,,20060629,1.23,1,1000781516,Final AB,10001446,20100406,,Surrey,4897-3080-00,C,0.36,In Service,1.27,1997
2619,,1,Ditch,,20070605,,1,1000826102,Final AB,,20140619,,Surrey,4515,C,,In Service,,2006
2620,,1,Ditch,,20020802,,1,1000772541,,383653,20120523,,Surrey,C-3567-0001,AO,,In Service,,1990
2621,,1,Ditch,,20040917,,1,1000780100,,10004291,20140619,,Surrey,,C,0,In Service,,
2622,,1,Ditch,Updated to SHIM 2009,20140708,,1,1001755679,,1000772443,20140708,,Surrey,,A,0,In Service,,2001
2623,,1,Ditch,Updated to SHIM 2009,20140709,,1,1001755692,,1001755691,20140709,,Surrey,4897-3260-00,A,0,In Service,,2001
2624,,1,Ditch,,20040305,,1,1000779645,,10001433,20140619,,Surrey,,C,0,In Service,,
2625,,1,Ditch,,20040311,1.09,1,1000781536,Final AB,10001465,20100406,,Surrey,4897-3090-00,C,0.07,In Service,1.1,1997
2626,,1,Ditch,,20040311,0.79,1,1000780105,Final AB,10001471,20100406,,Surrey,4897-000-553,C,0.11,In Service,0.8200000000000001,1997
2627,,1,Ditch,,20020731,,1,1000781615,Final AB,378927,20170613,,Surrey,4515,C,,In Service,,
2628,,1,Ditch,,20040311,0.76,1,1000780106,Final AB,10001472,20100406,,Surrey,4897-000-553,C,0.1,In Service,0.78,1997
2629,,1,Ditch,,20020731,,1,1000781532,Final AB,379012,20100406,,Surrey,4515,C,,In Service,,
2630,,1,Ditch,,20020731,,1,1000781621,Final AB,379011,20100406,,Surrey,4515,C,,In Service,,
2631,,1,Ditch,,20120309,,1,1001405242,,1000772464,20100401,,Surrey,,A,,In Service,,
2632,,1,Ditch,,20000731,,1,1000780181,Final AB,379044,20100406,,Surrey,4515,C,0,In Service,,
2633,,1,Ditch,,20000315,0.8,1,1000780184,Final AB,10001559,20140617,,Surrey,1798-7100-00,C,0.14,In Service,0.8300000000000001,2000
2634,,1,Ditch,,20040227,,1,1000773467,,10001259,20100401,,Surrey,,C,0,In Service,,
2635,,1,Ditch,,20040227,,1,1000773463,,10001255,20100401,,Surrey,,C,0,In Service,,
2636,,1,Ditch,,20040219,,1,1000771314,,10000883,20100401,,Surrey,,C,0,In Service,,
2637,,1,Ditch,,20040219,,1,1000771316,,10000885,20100401,,Surrey,,C,0,In Service,,
2638,,1,Ditch,,20120419,,1,1001409069,,1000781504,20120419,,Surrey,,C,0,In Service,,
2639,,1,Ditch,,20120419,,1,1001409063,,1000781504,20120419,,Surrey,,C,0,In Service,,
2640,,1,Ditch,,20150402,,1,1001815465,Final AB,,20150402,,Provincial,SFPR Seg. 6,C,,In Service,,2014
2641,,0,Creek,,20060629,,1,1000781502,,10001403,20100401,,Surrey,,AO,0,In Service,,
2642,,0,Creek,,20040611,,1,1000780061,,10002142,20110510,,Surrey,,AO,0,In Service,,
2643,,1,Ditch,,20060629,,1,1000780054,Final AB,10002135,20140619,,Surrey,4515,C,0,In Service,,
2644,,1,Ditch,,20040609,-0.08,1,1000780048,Final AB,10002129,20150430,,Surrey,4897-3090-00,C,0.23,In Service,0.06,1997
2645,,1,Ditch,,20150402,-0.08,1,1001815480,Final AB,1000780048,20150430,,Surrey,4897-3090-00,C,0.23,In Service,0.06,1997
2646,,1,Ditch,,20040609,0.2,1,1000780121,Final AB,10001487,20140619,,Surrey,4897-3090-00,C,1.07,In Service,0.35000000000000003,1997
2647,,1,Ditch,,20040305,,1,1000781507,,10001420,20100401,,Surrey,,C,0,In Service,,
2648,,1,Ditch,,20150402,,1,1001815501,Final AB,,20150402,,Provincial,SFPR Seg. 6,C,,In Service,,2014
2649,,1,Ditch,,20020731,,1,1000781622,Final AB,379013,20100406,,Surrey,4515,C,,In Service,,
2650,,1,Ditch,,20060629,,1,1000781534,Final AB,10001462,20100406,,Surrey,4515,C,0,In Service,,
2651,,2,River,,20051129,,1,1000781551,,10000541,20100406,Fraser River,Surrey,,A,0,In Service,,
2652,,1,Ditch,,20020731,,1,1000781634,Final AB,379058,20100406,,Surrey,4515,C,,In Service,,
2653,,1,Ditch,,20020731,,1,1000781643,Final AB,379244,20100406,,Surrey,,A,,In Service,,
2654,,1,Ditch,SEE SS-001-482,20060629,,0,1000773487,Final AB,10001286,20120420,,Surrey,7898-0283-00,AO,0,In Service,,
2655,,1,Ditch,,20040225,,1,1000776407,,10001137,20110914,,Surrey,,B,0,In Service,,
2656,,1,Ditch,,20020905,,1,1000789871,Final AB,399791,20120405,,Surrey,R-2511,C,,In Service,,
2657,,1,Ditch,,20040902,0,1,1000789799,,10002978,20150924,,Surrey,,C,0,In Service,0,
2658,,1,Ditch,,20000905,0,1,1000789863,Final AB,10002151,20100406,,Surrey,8706,C,0,In Service,0,
2659,,1,Ditch,,20040902,0,1,1000789796,,10002975,20100406,,Surrey,,C,0,In Service,0,
2660,,1,Ditch,,20000905,0,1,1000789875,,10002954,20100401,,Surrey,,C,0,In Service,0,
2661,,1,Ditch,,20100709,0,1,1001167035,,1000789876,20160922,,Surrey,,C,0,In Service,0,
2662,,1,Ditch,,20040902,0,1,1000789815,,10002992,20100406,,Surrey,,C,0,In Service,0,
2663,,1,Ditch,,20020905,,1,1000789852,Final AB,399835,20100406,,Surrey,A274,UN,,In Service,,
2664,,1,Ditch,,20020905,,1,1000789853,Final AB,399836,20100406,,Surrey,A274,C,,In Service,,
2665,,1,Ditch,,20020905,,1,1000789855,,399839,20100709,,Surrey,,C,,In Service,,
2666,,1,Ditch,,20040902,0,1,1000789806,,10002983,20100406,,Surrey,,C,0,In Service,0,
2667,,1,Ditch,,20040902,0,1,1000789812,,10002989,20100406,,Surrey,,C,0,In Service,0,
2668,,1,Ditch,,20020905,,1,1000789938,Final AB,399771,20100406,,Surrey,9173,UN,,In Service,,
2669,,1,Ditch,,20060629,,1,1000789939,Final AB,399773,20100406,,Surrey,9216,UN,0,In Service,,
2670,,1,Ditch,,20040902,0,1,1000789883,,10002962,20100406,,Surrey,,B,0,In Service,0,
2671,,1,Ditch,,20060629,0,1,1000789884,,10002963,20100406,,Surrey,,C,0,In Service,0,
2672,,1,Ditch,,20040902,0,1,1000789887,,10002966,20100406,,Surrey,,C,0,In Service,0,
2673,,1,Ditch,,20020905,,1,1000778270,,397022,20100401,,Surrey,,C,,In Service,,
2674,,1,Ditch,,20020905,,1,1000778268,,397020,20161129,,Surrey,,C,,In Service,,
2675,,1,Ditch,,20020905,,1,1000778264,,397016,20100401,,Surrey,,C,,In Service,,
2676,,1,Ditch,,20000905,,1,1000778261,,397013,20100401,,Surrey,,C,0,In Service,,
2677,,1,Ditch,,20020905,,1,1000778259,,397011,20100401,,Surrey,,C,,In Service,,
2678,,1,Ditch,,20020905,,1,1000778255,,397006,20100401,,Surrey,,C,,In Service,,
2679,,1,Ditch,,20020905,,1,1000776051,,396917,20170221,,Surrey,,C,,In Service,,
2680,,1,Ditch,,20020905,,1,1000776049,,396914,20170328,,Surrey,,A,,In Service,,
2681,,1,Ditch,,20020905,,1,1000778246,,396993,20100401,,Surrey,,C,,In Service,,
2682,,1,Ditch,,20020802,,1,1000779687,,386036,20100401,,Surrey,,AO,,In Service,,
2683,,1,Ditch,,20020802,,1,1000779467,,386139,20100401,,Surrey,,AO,,In Service,,
2684,,2,River,,20060629,0,1,1000778484,,315121,20100406,Nicomekl River,Surrey,,A,0,In Service,0,
2685,,1,Ditch,,20020802,,1,1000779466,,386138,20100401,,Surrey,,AO,,In Service,,
2686,,1,Ditch,,20020802,,1,1000779474,,386146,20111013,,Surrey,,AO,,In Service,,
2687,,1,Ditch,,20020905,,1,1000778207,,396927,20100401,,Surrey,,A,,In Service,,
2688,,0,Creek,,20040913,,1,1000779429,,10003614,20100401,,Surrey,,B,0,In Service,,
2689,,1,Ditch,,20020802,,1,1000779695,,386044,20100401,,Surrey,,AO,,In Service,,
2690,,1,Ditch,,20020802,,1,1000779698,,386047,20100401,,Surrey,,AO,,In Service,,
2691,,1,Ditch,,20020802,,1,1000779700,,386049,20100401,,Surrey,,AO,,In Service,,
2692,,1,Ditch,,20020802,,1,1000779701,,386050,20100401,,Surrey,,AO,,In Service,,
2693,,1,Ditch,,20020802,,1,1000779532,,386121,20100401,,Surrey,,AO,,In Service,,
2694,,1,Ditch,,20020802,,1,1000786926,,386079,20100401,,Surrey,,AO,,In Service,,
2695,,1,Ditch,,20020802,,1,1000779506,,386075,20100401,,Surrey,,AO,,In Service,,
2696,,1,Ditch,,20020802,,1,1000779508,,386077,20100401,,Surrey,,UN,,In Service,,
2697,,1,Ditch,,20020802,,1,1000779680,,386029,20100401,,Surrey,,AO,,In Service,,
2698,,1,Ditch,,20020802,,1,1000779535,,386124,20100401,,Surrey,,AO,,In Service,,
2699,,1,Ditch,,20020802,,1,1000779469,,386141,20100401,,Surrey,,AO,,In Service,,
2700,,1,Ditch,,20020802,,1,1000787190,,383226,20100401,,Surrey,,AO,,In Service,,
2701,,1,Ditch,,20020802,,1,1000787262,,383182,20111114,,Surrey,,AO,,In Service,,
2702,,2,River,,20101221,,1,1001185145,,1000786892,20111114,Serpentine River,Surrey,,A,0,In Service,,
2703,,1,Ditch,,20020802,,1,1000787187,,383223,20100401,,Surrey,,A,,In Service,,
2704,,1,Ditch,,20020802,,1,1000786984,,383330,20100401,,Surrey,,AO,,In Service,,
2705,,1,Ditch,,20020802,,1,1000787218,,383268,20100401,,Surrey,,AO,,In Service,,
2706,,1,Ditch,,20020802,,1,1000786948,,383271,20100401,,Surrey,,AO,,In Service,,
2707,,1,Ditch,,20020802,,1,1000786965,,383307,20100401,,Surrey,,AO,,In Service,,
2708,,1,Ditch,,20020802,,1,1000787192,,383229,20100401,,Surrey,,AO,,In Service,,
2709,,1,Ditch,,20020802,,1,1000787196,,383234,20100401,,Surrey,,AO,,In Service,,
2710,,1,Ditch,,20060629,0,1,1000786950,,383274,20100401,,Surrey,,AO,0,In Service,0,
2711,,1,Ditch,,20020802,,1,1000787194,,383232,20100401,,Surrey,,AO,,In Service,,
2712,,1,Ditch,,20020802,,1,1000775362,,388291,20100401,,Surrey,,AO,,In Service,,
2713,,1,Ditch,,20020802,,1,1000786964,,383306,20100401,,Surrey,,AO,,In Service,,
2714,,1,Ditch,,20020802,,1,1000775365,,388288,20100401,,Surrey,,AO,,In Service,,
2715,,1,Ditch,,20020802,,1,1000775366,,388287,20100401,,Surrey,,AO,,In Service,,
2716,,1,Ditch,,20111114,,1,1001219748,,,20120508,,Surrey,,UN,,In Service,,
2717,,1,Ditch,,20020731,,1,1000775406,Final AB,379441,20100406,,Surrey,7884-151,UN,,In Service,,
2718,,1,Ditch,,20020731,,1,1000775385,Final AB,379418,20100406,,Surrey,D-846,AO,,In Service,,
2719,,1,Ditch,Colebrook Park Drainage,20111128,0,1,1001221984,Final AB,1001219771,20111128,,Private,,UN,0,In Service,0,
2720,,1,Ditch,,20020731,,1,1000775377,,379429,20100401,,Surrey,,A,,In Service,,
2721,,1,Ditch,,20020731,,1,1000775304,,388281,20100401,,Surrey,,AO,,In Service,,
2722,,1,Ditch,,20060629,,1,1000780850,Final AB,402751,20100406,,Surrey,0278,C,0,In Service,,
2723,,1,Ditch,,20060629,,1,1000780848,Final AB,402747,20100406,,Surrey,0278,C,0,In Service,,
2724,,1,Ditch,,20060629,,1,1000783057,Final AB,403986,20100406,,Surrey,9266,C,0,In Service,,
2725,,1,Ditch,,20060629,,1,1000780936,Final AB,402626,20160718,,Surrey,7892-0629-00,C,0,In Service,,
2726,,1,Ditch,,20060629,,1,1000783164,,403968,20100401,,Surrey,,C,0,In Service,,
2727,,1,Ditch,,20060629,,1,1000783078,,403972,20120106,,Surrey,,C,0,In Service,,
2728,,1,Ditch,,20030710,,1,1000790503,,405421,20100401,,Surrey,,C,0,In Service,,
2729,,1,Ditch,,20060629,,1,1000783137,,403932,20100406,,Surrey,,C,0,In Service,,
2730,,1,Ditch,,20060629,,1,1000790520,,405442,20111114,,Surrey,,C,0,In Service,,
2731,,1,Ditch,,20030711,,1,1000790516,,405437,20100401,,Surrey,,C,0,In Service,,
2732,,1,Ditch,,20060629,,1,1000783143,,403939,20100406,,Surrey,,C,0,In Service,,
2733,,1,Ditch,Updated to SHIM 2006,20030311,,1,1000783153,,403949,20120629,HC Trib 32,Surrey,,B,0,In Service,,
2734,,1,Ditch,,20060629,,1,1000790505,,405424,20100401,,Surrey,,C,0,In Service,,
2735,,1,Ditch,,20051128,0,1,1000783612,,10005855,20100406,,Surrey,,C,0,In Service,0,
2736,,1,Ditch,,20060629,,1,1000783608,,10001935,20100401,,Surrey,,A,0,In Service,,
2737,,0,Creek,Updated to SHIM 2007,20120529,,1,1001414202,Final AB,1000789717,20120529,,Surrey,4274,A,0,In Service,,
2738,,1,Ditch,,20060629,,1,1000789602,Final AB,408065,20120530,,Surrey,3734,A,0,In Service,,
2739,,0,Creek,Updated to SHIM 2007,20060629,,1,1000789591,Final AB,408047,20120529,,Surrey,4274,A,0,In Service,,
2740,,1,Ditch,,20030108,50.300000000000004,1,1000783710,Final AB,403173,20100406,,Surrey,5097-134,UN,0.08,In Service,50.36,1999
2741,,1,Ditch,FT01521,20060629,50.28,1,1000789640,,10001783,20141001,,Surrey,,C,6.20174207,In Service,51.24,
2742,,1,Ditch,Updated to SHIM 2007,20060629,,1,1000789606,Final AB,408069,20120530,,Surrey,9337,B,0,In Service,,
2743,,0,Creek,Updated to SHIM 2007,20060629,,1,1000789608,Final AB,408071,20120530,Healy Crk,Surrey,9337,A,0,In Service,,
2744,,1,Ditch,,20051128,0,1,1000783208,,10005878,20120604,King Crk,Surrey,,C,0,In Service,0,
2745,,1,Ditch,,20031119,,1,1000789615,,408080,20140521,,Surrey,,C,0,In Service,,
2746,,1,Ditch,,20031119,,1,1000789617,,408082,20140521,,Surrey,,C,0,In Service,,
2747,,0,Creek,Updated to SHIM 2007,20060629,,1,1000789626,Final AB,408097,20141003,,Private,7888-0246-00,A,0,In Service,,
2748,,1,Ditch,,20060629,,1,1000789850,,408605,20100406,,Surrey,,C,0,In Service,,
2749,,1,Ditch,,20060629,,1,1000789849,,408604,20160411,,Surrey,,C,0,In Service,,
2750,,1,Ditch,,20060629,,0,1000789851,,408607,20121024,,Surrey,,C,0,History,,
2751,,1,Ditch,,20060629,,1,1000789749,,408641,20180601,,Surrey,,C,0,In Service,,
2752,,1,Ditch,,20060629,,1,1000789746,,408638,20100401,,Surrey,,C,0,In Service,,
2753,,1,Ditch,,20040223,,1,1000771271,,10000991,20100401,,Surrey,,C,0,In Service,,
2754,,1,Ditch,,20040223,,1,1000771272,,10000993,20140130,,Surrey,,C,0,In Service,,
2755,,1,Ditch,,20040220,,1,1000771253,,10000971,20150120,,Surrey,,C,0,In Service,,
2756,,1,Ditch,,20040225,,1,1000771097,,10001132,20130829,,Surrey,,C,0,In Service,,
2757,,1,Ditch,,20040224,,1,1000771210,,10001101,20100401,,Surrey,,C,0,In Service,,
2758,,1,Ditch,,20040220,,1,1000771368,,10000942,20100401,,Surrey,,C,0,In Service,,
2759,,1,Ditch,As Per Envirowest Report March 2017,20060331,35.22,1,1000772417,,10006048,20180307,,Surrey,FT,B,2.99,In Service,35.980000000000004,2006
2760,,1,Ditch,,20160819,,1,1001887834,,1000771328,20160819,,Surrey,,C,0,In Service,,
2761,,1,Ditch,,20040220,,1,1000771331,,10000902,20140624,,Surrey,,C,0,In Service,,
2762,,1,Ditch,,20040220,,1,1000771326,,10000897,20100401,,Surrey,,C,0,In Service,,
2763,,1,Ditch,,20040226,,1,1000776379,,10001210,20100401,,Surrey,,C,0,In Service,,
2764,,0,Creek,,20040226,,1,1000776334,,10001164,20131210,Bolivar Crk,Surrey,,A,0,In Service,,
2765,,0,Creek,,20040226,,1,1000776336,,10001166,20131209,Bolivar Crk,Surrey,,A,0,In Service,,
2766,,0,Creek,,20040224,,1,1000771176,,10001047,20151201,Bolivar Crk,Surrey,,A,0,In Service,,
2767,,1,Ditch,,20040225,,1,1000771225,,10001117,20100401,,Surrey,,C,0,In Service,,
2768,,1,Ditch,,20040225,,1,1000771226,,10001118,20100401,,Surrey,,C,0,In Service,,
2769,,1,Ditch,,20150413,,1,1001817557,Final AB,,20150413,,Provincial,SFPR Seg. 7,C,,In Service,,2014
2770,,1,Ditch,,20150414,,1,1001817893,,1001751341,20150414,,Surrey,,AO,,In Service,,
2771,,1,Ditch,,20040227,,1,1000773493,,10001296,20150526,,Surrey,,AO,0,In Service,,
2772,,1,Ditch,,20150520,,1,1001823312,,1000773436,20150520,,Surrey,,AO,0,In Service,,
2773,,0,Creek,,20150414,,1,1001817961,,1000776330,20150414,Bolivar Crk,Surrey,,A,22900.760000000002,In Service,,
2774,,2,River,,20051129,,1,1000776401,,10000519,20100406,Fraser River,Surrey,,A,0,In Service,,
2775,,1,Ditch,,20150417,,1,1001818796,Final AB,,20150417,,Surrey,,C,,In Service,,2014
2776,,1,Ditch,,20060629,,1,1000789816,Final AB,10003695,20120403,,Surrey,3639,C,0,In Service,,
2777,,1,Ditch,,20040902,0,1,1000789788,,10002967,20100406,,Surrey,,C,0,In Service,0,
2778,,1,Ditch,,20020905,,1,1000776081,,396890,20171213,,Surrey,,C,,In Service,,
2779,,1,Ditch,,20020905,,1,1000778105,,396948,20110131,,Surrey,,C,,In Service,,
2780,,1,Ditch,,20020905,,1,1000778117,,396966,20100401,,Surrey,,C,,In Service,,
2781,,1,Ditch,,20020905,,1,1000771460,Final AB,397034,20100406,,Surrey,7890-0151-00,UN,,In Service,,
2782,,0,Creek,,20060629,0,1,1000771507,Final AB,317592,20130516,Orchard Brk,Surrey,4896-512,A,0,In Service,0,
2783,,0,Creek,,20060629,0,1,1000771502,Final AB,317585,20100406,Chantrell Crk,Surrey,4895-602,A,0,In Service,0,
2784,,0,Creek,,20060629,,1,1000771397,,10003804,20100401,Chantrell Crk,Surrey,,A,0,In Service,,
2785,,0,Creek,,20060629,0,1,1000771500,Final AB,317583,20100406,Chantrell Crk,Surrey,7890-0465-00,A,0,In Service,0,
2786,,0,Creek,,20130521,0,1,1001595630,Final AB,1001595629,20130521,Chantrell Crk,Surrey,4896-512,A,0,In Service,0,
2787,,1,Ditch,,20000905,,1,1000771436,Final AB,10003884,20100406,,Surrey,,C,0,In Service,,
2788,,1,Ditch,,20020905,,1,1000790134,,397059,20100401,,Surrey,,UN,,In Service,,
2789,,1,Ditch,,20020802,,1,1000790278,,386487,20130429,,Surrey,,C,,In Service,,
2790,,1,Ditch,,20020802,,1,1000790196,,386523,20100401,,Surrey,,C,,In Service,,
2791,,1,Ditch,,20020802,,1,1000790195,,386522,20100401,,Surrey,,C,,In Service,,
2792,,1,Ditch,,20020905,,1,1000790130,Final AB,397048,20100406,,Surrey,D-850,C,,In Service,,
2793,,2,River,,20060629,,1,1000790232,Final AB,305397,20100406,Nicomekl River,Surrey,AESL,A,0,In Service,,
2794,,1,Ditch,,20020802,,1,1000782911,,386212,20100401,,Surrey,,AO,,In Service,,
2795,,1,Ditch,,20020802,,1,1000782907,,386598,20100401,,Surrey,,AO,,In Service,,
2796,,1,Ditch,,20020802,,1,1000785109,,384033,20100401,,Surrey,,AO,,In Service,,
2797,,1,Ditch,,20020802,,1,1000790187,,386510,20100401,,Surrey,,AO,,In Service,,
2798,,1,Ditch,,20020802,,1,1000785154,,383972,20100401,,Surrey,,AO,,In Service,,
2799,,1,Ditch,,20020802,,1,1000790245,,386175,20100401,,Surrey,,AO,,In Service,,
2800,,1,Ditch,,20020802,,1,1000790159,,386525,20100401,,Surrey,,B,,In Service,,
2801,,1,Ditch,,20020802,,1,1000787176,,383203,20100401,,Surrey,,AO,,In Service,,
2802,,1,Ditch,,20020802,,1,1000787274,,383198,20100401,,Surrey,,AO,,In Service,,
2803,,1,Ditch,,20020802,,1,1000787276,,383200,20100401,,Surrey,,AO,,In Service,,
2804,,1,Ditch,,20020802,,1,1000786918,,383754,20100401,,Surrey,,AO,,In Service,,
2805,,1,Ditch,,20020802,,1,1000785623,,383749,20100401,,Surrey,,AO,,In Service,,
2806,,1,Ditch,,20020802,,1,1000785621,,383745,20100401,,Surrey,,AO,,In Service,,
2807,,1,Ditch,,20020802,,1,1000785622,,383747,20100401,,Surrey,,AO,,In Service,,
2808,,1,Ditch,,20020802,,1,1000785092,,383996,20100401,,Surrey,,AO,,In Service,,
2809,,1,Ditch,,20020802,,1,1000782963,,384119,20100401,,Surrey,,C,,In Service,,
2810,,0,Creek,,20060629,0,1,1000785603,,301377,20160921,Peacock Brk,Surrey,,AO,0,In Service,0,
2811,,1,Ditch,,20020802,,1,1000782884,,383288,20160921,,Surrey,,AO,,In Service,,
2812,,1,Ditch,,20020802,,1,1000783968,,383791,20100401,,Surrey,,AO,,In Service,,
2813,,0,Creek,,20060629,0,1,1000785605,,301379,20100401,,Surrey,,A,0,In Service,0,
2814,,1,Ditch,,20020802,,1,1000786916,,384015,20100401,,Surrey,,AO,,In Service,,
2815,,1,Ditch,,20020731,,1,1000782880,,388312,20100401,,Surrey,,UN,,In Service,,
2816,,1,Ditch,,20020802,,1,1000783964,,383783,20100401,,Surrey,,A,,In Service,,
2817,,1,Ditch,,20020731,,1,1000775167,,379632,20100401,,Surrey,,AO,,In Service,,
2818,,1,Ditch,,20020731,,1,1000775166,Final AB,379625,20100406,,Surrey,D-846,AO,,In Service,,
2819,,2,River,,20060629,0,1,1000785616,,301405,20100406,Serpentine River,Surrey,,A,0,In Service,0,
2820,,1,Ditch,,20020731,,1,1000775164,,379535,20100401,,Surrey,,AO,,In Service,,
2821,,1,Ditch,,20020731,,1,1000770683,,379639,20100401,,Surrey,,AO,,In Service,,
2822,,1,Ditch,,20020731,,1,1000775233,,379643,20100401,,Surrey,,UN,,In Service,,
2823,,1,Ditch,,20020731,,1,1000770681,,379543,20100401,,Surrey,,AO,,In Service,,
2824,,1,Ditch,,20020731,,1,1000775196,,379549,20100401,,Surrey,,AO,,In Service,,
2825,,1,Ditch,,20020731,,1,1000775194,,379589,20100401,,Surrey,,AO,,In Service,,
2826,,1,Ditch,,20020731,,1,1000775208,,379588,20100401,,Surrey,,AO,,In Service,,
2827,,1,Ditch,,20020731,,1,1000775211,,379561,20100401,,Surrey,,AO,,In Service,,
2828,,1,Ditch,,20060629,,1,1000780761,,402854,20100401,,Surrey,,C,0,In Service,,
2829,,1,Ditch,,20060629,,1,1000780765,,402860,20100831,,Surrey,,C,0,In Service,,
2830,,1,Ditch,,20060629,,1,1000780769,,402866,20100401,,Surrey,,C,0,In Service,,
2831,,1,Ditch,,20060629,,1,1000780768,,402864,20100401,,Surrey,,C,0,In Service,,
2832,,1,Ditch,,20060629,,1,1000780616,Final AB,403225,20100406,,Surrey,2100,C,0,In Service,,
